id,title,display_name,publication_date,language
https://openalex.org/W2134967712,"AutoDock Vina: Improving the speed and accuracy of docking with a new scoring function, efficient optimization, and multithreading","AutoDock Vina: Improving the speed and accuracy of docking with a new scoring function, efficient optimization, and multithreading",2009-06-04,en
https://openalex.org/W1903029394,Fully convolutional networks for semantic segmentation,Fully convolutional networks for semantic segmentation,2015-06-01,en
https://openalex.org/W2126930838,Quantifying heterogeneity in a meta‐analysis,Quantifying heterogeneity in a meta‐analysis,2002-05-21,en
https://openalex.org/W2136022845,The assessment and analysis of handedness: The Edinburgh inventory,The assessment and analysis of handedness: The Edinburgh inventory,1971-03-01,en
https://openalex.org/W2036389121,"Belief, Attitude, Intention and Behavior: An Introduction to Theory and Research","Belief, Attitude, Intention and Behavior: An Introduction to Theory and Research",1975-01-01,en
https://openalex.org/W2008620264,Emergence of Scaling in Random Networks,Emergence of Scaling in Random Networks,1999-10-15,en
https://openalex.org/W2401404581,DADA2: High-resolution sample inference from Illumina amplicon data,DADA2: High-resolution sample inference from Illumina amplicon data,2016-05-23,en
https://openalex.org/W1665332082,Principles and Practice of Structural Equation Modeling,Principles and Practice of Structural Equation Modeling,2005-01-01,en
https://openalex.org/W2161633633,PLINK: A Tool Set for Whole-Genome Association and Population-Based Linkage Analyses,PLINK: A Tool Set for Whole-Genome Association and Population-Based Linkage Analyses,2007-08-08,en
https://openalex.org/W2072500831,Statistical power analyses using G*Power 3.1: Tests for correlation and regression analyses,Statistical power analyses using G*Power 3.1: Tests for correlation and regression analyses,2009-11-01,en
https://openalex.org/W3123282572,The Iron Cage Revisited: Institutional Isomorphism and Collective Rationality in Organizational Fields,The Iron Cage Revisited: Institutional Isomorphism and Collective Rationality in Organizational Fields,1983-04-01,en
https://openalex.org/W2072970694,QIIME allows analysis of high-throughput community sequencing data,QIIME allows analysis of high-throughput community sequencing data,2010-04-11,en
https://openalex.org/W3015634246,Multivariate Data Analysis.,Multivariate Data Analysis.,1973-01-01,en
https://openalex.org/W2036897871,Cutadapt removes adapter sequences from high-throughput sequencing reads,Cutadapt removes adapter sequences from high-throughput sequencing reads,2011-05-02,en
https://openalex.org/W2187089797,Visualizing Data using t-SNE,Visualizing Data using t-SNE,2008-01-01,en
https://openalex.org/W1973948212,Applied logistic regression,Applied logistic regression,1990-02-01,en
https://openalex.org/W2075950485,Scoping studies: towards a methodological framework,Scoping studies: towards a methodological framework,2005-02-01,en
https://openalex.org/W1497256448,Adaptation in Natural and Artificial Systems,Adaptation in Natural and Artificial Systems,1992-04-29,en
https://openalex.org/W2753533763,<i>The Structure of Scientific Revolutions</i>,<i>The Structure of Scientific Revolutions</i>,1963-04-01,en
https://openalex.org/W2134049139,Self-efficacy: Toward a unifying theory of behavioral change.,Self-efficacy: Toward a unifying theory of behavioral change.,1977-01-01,en
https://openalex.org/W2002664886,Nonparametric Statistics for the Behavioral Sciences,Nonparametric Statistics for the Behavioral Sciences,1958-07-01,fr
https://openalex.org/W4229954146,Biostatistical Analysis,Biostatistical Analysis,1996-10-01,en
https://openalex.org/W1714723801,"Research Design: Qualitative, Quantitative, and Mixed Methods Approaches","Research Design: Qualitative, Quantitative, and Mixed Methods Approaches",1994-01-01,en
https://openalex.org/W115394847,Qualitative research and evaluation methods,Qualitative research and evaluation methods,1980-01-01,en
https://openalex.org/W2120644786,AMPLIFICATION AND DIRECT SEQUENCING OF FUNGAL RIBOSOMAL RNA GENES FOR PHYLOGENETICS,AMPLIFICATION AND DIRECT SEQUENCING OF FUNGAL RIBOSOMAL RNA GENES FOR PHYLOGENETICS,1990-01-01,en
https://openalex.org/W144423133,MicroRNAs,MicroRNAs,2004-01-01,en
https://openalex.org/W2108244474,A new mathematical model for relative quantification in real-time RT-PCR,A new mathematical model for relative quantification in real-time RT-PCR,2001-05-01,en
https://openalex.org/W2151487996,The Pittsburgh sleep quality index: A new instrument for psychiatric practice and research,The Pittsburgh sleep quality index: A new instrument for psychiatric practice and research,1989-05-01,en
https://openalex.org/W2108795964,Absorptive Capacity: A New Perspective on Learning and Innovation,Absorptive Capacity: A New Perspective on Learning and Innovation,1990-03-01,en
https://openalex.org/W4242883546,"Self-determination theory and the facilitation of intrinsic motivation, social development, and well-being.","Self-determination theory and the facilitation of intrinsic motivation, social development, and well-being.",2000-01-01,en
https://openalex.org/W2141052558,RAxML version 8: a tool for phylogenetic analysis and post-analysis of large phylogenies,RAxML version 8: a tool for phylogenetic analysis and post-analysis of large phylogenies,2014-01-21,en
https://openalex.org/W2095705004,Dropout: a simple way to prevent neural networks from overfitting,Dropout: a simple way to prevent neural networks from overfitting,2014-01-01,en
https://openalex.org/W2098126593,Inference of Population Structure Using Multilocus Genotype Data,Inference of Population Structure Using Multilocus Genotype Data,2000-06-01,en
https://openalex.org/W2098923148,The Cochrane Collaboration's tool for assessing risk of bias in randomised trials,The Cochrane Collaboration's tool for assessing risk of bias in randomised trials,2011-10-18,en
https://openalex.org/W79229537,Naturalistic inquiry,Naturalistic inquiry,1985-01-01,en
https://openalex.org/W2037377025,The MOS 36-item short-form health survey (SF-36). I. Conceptual framework and item selection.,The MOS 36-item short-form health survey (SF-36). I. Conceptual framework and item selection.,1992-06-01,en
https://openalex.org/W2034285706,The SILVA ribosomal RNA gene database project: improved data processing and web-based tools,The SILVA ribosomal RNA gene database project: improved data processing and web-based tools,2012-11-27,en
https://openalex.org/W2250539671,Glove: Global Vectors for Word Representation,Glove: Global Vectors for Word Representation,2014-01-01,en
https://openalex.org/W2105846236,A new criterion for assessing discriminant validity in variance-based structural equation modeling,A new criterion for assessing discriminant validity in variance-based structural equation modeling,2014-08-21,en
https://openalex.org/W2042492216,Electrochemical Photolysis of Water at a Semiconductor Electrode,Electrochemical Photolysis of Water at a Semiconductor Electrode,1972-07-01,en
https://openalex.org/W1539796472,[20] Processing of X-ray diffraction data collected in oscillation mode,[20] Processing of X-ray diffraction data collected in oscillation mode,1997-01-01,en
https://openalex.org/W2170644967,Experiential Learning : Experience as the Source of Learning and Development,Experiential Learning : Experience as the Source of Learning and Development,1983-10-01,en
https://openalex.org/W2119821739,Support-Vector Networks,Support-Vector Networks,1995-09-01,en
https://openalex.org/W2133469585,Prospect theory: An analysis of decision under risk,Prospect theory: An analysis of decision under risk,1988-03-25,en
https://openalex.org/W2063450941,Detection of specific sequences among DNA fragments separated by gel electrophoresis,Detection of specific sequences among DNA fragments separated by gel electrophoresis,1975-11-01,en
https://openalex.org/W2025610165,Some Tests of Specification for Panel Data: Monte Carlo Evidence and an Application to Employment Equations,Some Tests of Specification for Panel Data: Monte Carlo Evidence and an Application to Employment Equations,1991-04-01,en
https://openalex.org/W2038702827,Asymptotic and resampling strategies for assessing and comparing indirect effects in multiple mediator models,Asymptotic and resampling strategies for assessing and comparing indirect effects in multiple mediator models,2008-08-01,en
https://openalex.org/W4254687493,ggplot2,ggplot2,2016-01-01,en
https://openalex.org/W2114613490,A RATING SCALE FOR DEPRESSION,A RATING SCALE FOR DEPRESSION,1960-02-01,en
https://openalex.org/W2963341956,,,2019-01-01,
https://openalex.org/W2116404316,"Estimation of the Concentration of Low-Density Lipoprotein Cholesterol in Plasma, Without Use of the Preparative Ultracentrifuge","Estimation of the Concentration of Low-Density Lipoprotein Cholesterol in Plasma, Without Use of the Preparative Ultracentrifuge",1972-06-01,en
https://openalex.org/W2159482845,KEGG: Kyoto Encyclopedia of Genes and Genomes,KEGG: Kyoto Encyclopedia of Genes and Genomes,1999-01-01,en
https://openalex.org/W1996299251,A Global Measure of Perceived Stress,A Global Measure of Perceived Stress,1983-12-01,en
https://openalex.org/W2212401464,"Stress, appraisal, and coping","Stress, appraisal, and coping",1985-01-01,en
https://openalex.org/W2051978340,Standards and guidelines for the interpretation of sequence variants: a joint consensus recommendation of the American College of Medical Genetics and Genomics and the Association for Molecular Pathology,Standards and guidelines for the interpretation of sequence variants: a joint consensus recommendation of the American College of Medical Genetics and Genomics and the Association for Molecular Pathology,2015-03-05,en
https://openalex.org/W2122517769,"The ""What"" and ""Why"" of Goal Pursuits: Human Needs and the Self-Determination of Behavior","The ""What"" and ""Why"" of Goal Pursuits: Human Needs and the Self-Determination of Behavior",2000-10-01,en
https://openalex.org/W4292994367,Development and validation of brief measures of positive and negative affect: The PANAS scales.,Development and validation of brief measures of positive and negative affect: The PANAS scales.,1988-06-01,en
https://openalex.org/W4245961435,Situated Learning,Situated Learning,1991-09-27,en
https://openalex.org/W2110603299,"Co-Integration and Error Correction: Representation, Estimation, and Testing","Co-Integration and Error Correction: Representation, Estimation, and Testing",1987-03-01,en
https://openalex.org/W2161969291,Histograms of Oriented Gradients for Human Detection,Histograms of Oriented Gradients for Human Detection,2005-07-27,en
https://openalex.org/W2102605133,Rich Feature Hierarchies for Accurate Object Detection and Semantic Segmentation,Rich Feature Hierarchies for Accurate Object Detection and Semantic Segmentation,2014-06-01,en
https://openalex.org/W2069006374,Gaussian basis sets for use in correlated molecular calculations. I. The atoms boron through neon and hydrogen,Gaussian basis sets for use in correlated molecular calculations. I. The atoms boron through neon and hydrogen,1989-01-15,en
https://openalex.org/W2148905283,Development and validation of brief measures of positive and negative affect: The PANAS scales.,Development and validation of brief measures of positive and negative affect: The PANAS scales.,1988-01-01,en
https://openalex.org/W2289205268,Como Elaborar Projetos de Pesquisa,Como Elaborar Projetos de Pesquisa,2010-01-01,pt
https://openalex.org/W2059205366,"<i>OLEX2</i>: a complete structure solution, refinement and analysis program","<i>OLEX2</i>: a complete structure solution, refinement and analysis program",2009-01-23,en
https://openalex.org/W2043705607,A Brief Measure for Assessing Generalized Anxiety Disorder,A Brief Measure for Assessing Generalized Anxiety Disorder,2006-05-22,en
